url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,tipe properti,sertifikat,daya listrik,jumlah lantai,kondisi properti,kondisi perabotan,id iklan,carport,kt. pembantu,km. pembantu,garasi,tahun dibangun,hadap,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,garages,floors,property condition,furnishing,maid bedrooms,maid bathrooms,building orientation,building age
https://www.rumah123.com/properti/bogor/hos11343665/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,Rp,"1,25",Miliar,"Rumah Baru di Cluster Green Mountain, Sentul City Bogor","Sentul City, Bogor","Taman, Keamanan 24 jam, Akses Parkir,  Taman,  CCTV, Wastafel,  One Gate System, Track Lari, Tempat Jemuran",3,2,84 m²,89 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,2,baru,unfurnished,hos11343665,1,1,1,,2020,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11343663/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,Rp,"1,65",Miliar,"Rumah Baru Siap Huni di Cluster Green Mountain, Sentul City Bogor","Sentul City, Bogor","Taman, Keamanan 24 jam, Akses Parkir,  Taman,  CCTV, Wastafel,  One Gate System, Track Lari, Tempat Jemuran",3,2,84 m²,89 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,2,baru,unfurnished,hos11343663,1,1,1,,2020,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11343661/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,Rp,"1,15",Miliar,"Rumah Sudah Renovasi Siap Huni di Cluster Victoria, Sentul City","Sentul City, Bogor","Taman, Keamanan 24 jam,  Taman,  CCTV, Masjid, Kitchen Set,  AC,  Akses Parkir,  Playground, Wastafel,  One Gate System, Track Lari, Tempat Jemuran,  Tempat Laundry",3,2,90 m²,150 m²,rumah,shm - sertifikat hak milik,5500 mah,2,sudah renovasi,semi furnished,hos11343661,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11343657/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,Rp,"6,5",Miliar,"Rumah Baru di Cluster Terdepan Argenia Equator, Sentul City Bogor","Sentul City, Bogor","Taman, Keamanan 24 jam, Akses Parkir,  Taman,  CCTV, Wastafel,  One Gate System, Tempat Jemuran",4,5,313 m²,360 m²,rumah,hgb - hak guna bangunan,5500 mah,2,baru,unfurnished,hos11343657,2,2,1,2,2022,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11360185/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,Rp,30,Miliar,Jual Rumah Mewah View Bagus di Cluster Northridge Sentul City,"Sentul City, Bogor","Keamanan 24 jam, Taman, Jalur Telepon,  CCTV,  Playground,  One Gate System, Track Lari",5,5,2786 m²,1500 m²,rumah,shm - sertifikat hak milik,5500 mah,2,bagus,unfurnished,hos11360185,1,1,1,1,,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11360047/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,Rp,250,Juta,Rumah Minimalis Siap Huni Nuansa Villa Asri,"Cileungsi, Bogor","Jalur Telepon,  Track Lari,  Lapangan Bulu Tangkis, Lapangan Tenis,  Tempat Laundry,  Lapangan Basket,  CCTV, Masjid,  One Gate System, Wastafel,  Playground, Lapangan Bola, Keamanan 24 jam,  Kolam Renang,  Taman,  Lapangan Voli,  Akses Parkir,  Tempat Gym, Tempat Jemuran",,,,,rumah,,,,,,hos11360047,,,,,,,1,1,72 m²,22 m²,1,shm - sertifikat hak milik,1300 mah,1,1,bagus,unfurnished,,,selatan,
https://www.rumah123.com/properti/bogor/hos11359404/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,Rp,"2,3",Miliar,Rumah posisi hook Sentul city,"Sentul City, Bogor","Taman, Jalur Telepon,  Jalur Telepon, Keamanan, AC,  Ac, Track Lari,  Jogging Track",3,2,299 m²,125 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,2,butuh renovasi,unfurnished,hos11359404,1,1,1,1,2015,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359404/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,"2,3",Miliar,Rumah posisi hook Sentul city,"Sentul City, Bogor","Taman, Jalur Telepon,  Jalur Telepon, Keamanan, AC,  Ac, Track Lari,  Jogging Track",3,2,299 m²,125 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,2,butuh renovasi,unfurnished,hos11359404,1,1,1,1,2015,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11360019/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,400,Juta,Rumah satu lantai dekat sts Cilebut,"Cilebut, Bogor"," Taman, Jalur Telepon,  Track Lari,  CCTV, Masjid,  Jalur Telepon, Keamanan,  AC, Lapangan Bulu Tangkis, Wastafel,  Ac, Pemanas Air, Tempat Jemuran,  Jogging Track, Lapangan Basket",2,1,72 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,1,baru,unfurnished,hos11360019,1,,,1,2022,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359993/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,850,Juta,Rumah Hook Bagus Nuansa Villa Tanah Luas Harga Nego,"Jonggol, Bogor","Jalur Telepon,  Track Lari,  Lapangan Bulu Tangkis, Lapangan Tenis,  Tempat Laundry,  Lapangan Basket,  CCTV, Masjid,  One Gate System, Wastafel,  Playground, Lapangan Bola, Keamanan 24 jam,  Kolam Renang,  Taman,  Lapangan Voli,  Akses Parkir,  Tempat Gym, Tempat Jemuran",3,2,170 m²,110 m²,rumah,hgb - hak guna bangunan,1300 mah,1,bagus,unfurnished,hos11359993,1,,,1,,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359992/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,"5,4",Triliun,"Rumah di Baranang Siang Indah, Dekat Tol, Mal, Dan Rumah Sakit.","Baranangsiang, Bogor","Taman, Keamanan 24 jam,  Taman,  CCTV, Masjid,  Akses Parkir, Tempat Jemuran,  Tempat Laundry",3,3,600 m²,220 m²,rumah,shm - sertifikat hak milik,5500 mah,2,bagus,unfurnished,hos11359992,2,1,1,1,,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359932/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,"1,4",Miliar,Rumah Asri Dan Cantik di Kota Wisata Cibubur,"Gunung Putri, Bogor","Jalur Telepon,  Track Lari,  Lapangan Bulu Tangkis, Lapangan Tenis,  Tempat Laundry,  Lapangan Basket,  CCTV, Masjid,  One Gate System, Wastafel,  Playground, Lapangan Bola, Taman, Keamanan 24 jam,  Kolam Renang,  Taman,  Lapangan Voli,  Akses Parkir,  Tempat Gym",4,3,120 m²,100 m²,rumah,hgb - hak guna bangunan,,2,,unfurnished,hos11359932,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359915/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,375,Juta,Rumah Hook Full Renovasi 3 Kamar SHM Harga Nego,"Cileungsi, Bogor","Jalur Telepon,  Track Lari,  Lapangan Bulu Tangkis, Lapangan Tenis,  Tempat Laundry,  Lapangan Basket,  CCTV, Masjid,  One Gate System, Wastafel,  Playground, Lapangan Bola, Keamanan 24 jam,  Kolam Renang,  Taman,  Lapangan Voli,  Akses Parkir,  Tempat Gym, Tempat Jemuran",3,2,112 m²,68 m²,rumah,shm - sertifikat hak milik,1300 mah,1,sudah renovasi,unfurnished,hos11359915,1,,,1,,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359905/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,749,Juta,de'LORA @Parung Panjang ✅ LOKASI Strategis,"Parung Panjang, Bogor","Lapangan Voli,  Track Lari, Keamanan, Kolam Renang,  Tempat Gym, Wastafel,  Jogging Track, Lapangan Basket",3,1,72 m²,48 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,baru,unfurnished,hos11359905,1,,,,2022,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359864/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,975,Juta,"Rumah 2 Lantai di Jln. Pangeran Sogiri, Dekat Pusat Kota Bogor.","Tanah Baru, Bogor","Keamanan 24 jam,  Taman, Jalur Telepon,  CCTV, Masjid,  Playground, AC, Wastafel, Tempat Jemuran,  Tempat Laundry",3,2,148 m²,140 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos11359864,1,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359860/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,674,Juta,de'LORA @Parung Panjang ✅ LOKASI Strategis,"Parung Panjang, Bogor"," Track Lari,  Lapangan Voli, Keamanan, Kolam Renang, Lapangan Bulu Tangkis,  Tempat Gym, Wastafel,  Jogging Track, Lapangan Basket",2,1,72 m²,39 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,baru,unfurnished,hos11359860,1,,,,2022,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359831/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,516,Juta,"de'LORA @Parung Panjang, Hunian Nyaman Nuansa Resortssn ✅ Lokasi strategi","Parung Panjang, Bogor","Lapangan Voli, Kolam Renang,  Tempat Gym, Wastafel, Keamanan, Lapangan Basket",2,1,60 m²,27 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,baru,unfurnished,hos11359831,1,,,,2022,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359836/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,"1,2",Miliar,Rumah Mewah Nuansa Jepang Real Estate Platinum 2264am,"Jonggol, Bogor","Jalur Telepon,  Track Lari,  Lapangan Bulu Tangkis, Lapangan Tenis,  Tempat Laundry,  Lapangan Basket,  CCTV, Masjid,  One Gate System, Wastafel,  Playground, Lapangan Bola, Keamanan 24 jam,  Kolam Renang,  Taman,  Lapangan Voli,  Akses Parkir,  Tempat Gym, Tempat Jemuran",2,1,170 m²,100 m²,rumah,"lainnya (ppjb,girik,adat,dll)",1300 mah,1,bagus,unfurnished,hos11359836,1,,,1,,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359373/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,"2,75",Miliar,Rumah view gunung hilltop Sentul city,"Sentul City, Bogor","Taman,  Taman, Jalur Telepon,  AC, Jogging Track, AC,  Keamanan, Track Lari",,,,,rumah,,,,,,hos11359373,,,,,,,4,3,220 m²,221 m²,2,"lainnya (ppjb,girik,adat,dll)",2200 mah,2,3,butuh renovasi,unfurnished,1,1,timur,2015
https://www.rumah123.com/properti/bogor/hos11359616/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,400,Juta,Rumah minimalis dekat sts Bojong gede,"Bojong, Bogor","Jalur Telepon,  Track Lari,  Jalur Telepon,  Lapangan Bulu Tangkis, Keamanan,  Tempat Laundry,  CCTV, Masjid,  One Gate System, Wastafel,  Playground, Lapangan Bola,  Jogging Track, Keamanan 24 jam,  Taman,  Akses Parkir, AC,  Ac, Tempat Jemuran, Lapangan Basket",2,1,72 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,1,baru,unfurnished,hos11359616,1,,,1,2022,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359458/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,530,Juta,"Minimalis 2 lantai Baru ! Cibinong,pemda-Bogor","Bogor Barat, Bogor","Taman,  Taman,  Masjid, Jalur Telepon,  CCTV,  Jalur Telepon, AC, Wastafel,  Keamanan,  Ac, CCTV, Tempat Jemuran",3,2,64 m²,54 m²,rumah,shm - sertifikat hak milik,2200 mah,2,baru,unfurnished,hos11359458,2,,,2,2022,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359451/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,"2,4",Miliar,Rumah murah cluster lavanois village Sentul city,"Sentul City, Bogor","Taman,  Taman,  Masjid, Jalur Telepon,  Jalur Telepon,  AC, Jogging Track, Kolam Renang, AC,  Keamanan, Track Lari",3,3,183 m²,145 m²,rumah,shm - sertifikat hak milik,3300 mah,2,butuh renovasi,unfurnished,hos11359451,2,1,1,1,2003,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359201/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,514,Juta,Rumah immpian di cluster dalton millenial 1 dimillennium city,"Parung, Bogor"," Kolam Renang, Taman,  Masjid, Jalur Telepon,  Lapangan Basket,  Lapangan Voli,  Track Lari,  Tempat Gym,  Keamanan, Lapangan Bola, Wastafel,  Jogging Track, Lapangan Tenis",2,1,60 m²,22 m²,rumah,hgb - hak guna bangunan,2200 mah,1,baru,unfurnished,hos11359201,,,,,2022,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359153/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,516,Juta,Rumah baru tanpa DP dekat stasiun parung panjang BSD Rumah di Dago kabasiran,"Parung Panjang, Bogor"," Kolam Renang, Keamanan 24 jam, Taman,  Track Lari,  Lapangan Voli, Jogging Track,  Playground, Lapangan Tenis,  Tempat Gym,  Keamanan,  One Gate System, Lapangan Basket",2,1,60 m²,27 m²,rumah,hgb - hak guna bangunan,2200 mah,1,baru,unfurnished,hos11359153,1,,,,2024,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359113/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,975,Juta,Rumah Mewah Lokasi Premium Strategis 2264am,"Cileungsi, Bogor","Keamanan 24 jam,  Kolam Renang,  Taman, Jalur Telepon,  Lapangan Basket,  Lapangan Voli,  Track Lari,  CCTV, Masjid,  Lapangan Bulu Tangkis,  Akses Parkir,  Playground,  Tempat Gym,  One Gate System, Lapangan Bola, Tempat Jemuran, Lapangan Tenis,  Tempat Laundry",3,2,200 m²,100 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos11359113,2,1,,2,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11359026/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Rp,400,Juta,Hunian cantik dekat sts Bojong gede,"Bojong Gede, Bogor","Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, AC,  Keamanan,  Ac, CCTV,  Jogging Track",2,1,84 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,baru,unfurnished,hos11359026,1,,,2,2021,barat,,,,,,,,,,,,,,,
