,price_in_rp,city,lat,long,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,maid_bedrooms,maid_bathrooms,floors,property_condition,garages,furnishing,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
1672,1560000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,72.0,140.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1500000000.0, Depok,-6.3663035,106.7796109,4.0,3.0,151.0,150.0,2,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,7700.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,1980000000.0, Depok,-6.3663035,106.7796109,3.0,2.0,95.0,105.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,699000000.0, Depok,-6.3663035,106.7796109,3.0,2.0,42.0,66.0,0,shm - sertifikat hak milik,0,0,2.0,baru,1,semi furnished,2200.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,960000000.0, Depok,-6.3663035,106.7796109,2.0,1.0,108.0,90.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1100000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,96.0,75.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1920000000.0, Depok,-6.3663035,106.7796109,2.0,3.0,167.0,160.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,2040000000.0, Depok,-6.3663035,106.7796109,2.0,2.0,113.0,150.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1560000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,72.0,140.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,1500000000.0, Depok,-6.3663035,106.7796109,4.0,3.0,151.0,150.0,2,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,7700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,2040000000.0, Depok,-6.3663035,106.7796109,2.0,2.0,113.0,150.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,1650000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,78.0,110.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,1500000000.0, Depok,-6.3663035,106.7796109,4.0,3.0,151.0,150.0,2,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,7700.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1410000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,180.0,112.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,1500000000.0, Depok,-6.3663035,106.7796109,4.0,3.0,151.0,150.0,2,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,7700.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1100000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,96.0,75.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,1410000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,112.0,180.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,1410000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,112.0,180.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,1920000000.0, Depok,-6.3663035,106.7796109,2.0,3.0,167.0,160.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,1560000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,72.0,140.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,295000000.0, Depok,-6.3663035,106.7796109,2.0,1.0,70.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,butuh renovasi,0,unfurnished,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,1720000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,84.0,155.0,0,shm - sertifikat hak milik,0,0,3.0,unfurnished,4,baru,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1694,1430000000.0, Depok,-6.3663035,106.7796109,4.0,3.0,67.0,90.0,0,shm - sertifikat hak milik,0,0,2.0,unfurnished,1,baru,4400.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1695,2900000000.0, Depok,-6.3663035,106.7796109,3.0,3.0,305.0,200.0,0,shm - sertifikat hak milik,0,0,1.0,semi furnished,1,baru,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1696,1500000000.0, Depok,-6.4213209,106.885539,3.0,3.0,164.0,104.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1020000000.0, Depok,-6.4213209,106.885539,2.0,1.0,86.0,50.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,1500000000.0, Depok,-6.4213209,106.885539,3.0,3.0,164.0,104.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,900000000.0, Depok,-6.4213209,106.885539,3.0,2.0,119.0,90.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,840000000.0, Depok,-6.4213209,106.885539,2.0,1.0,84.0,48.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,840000000.0, Depok,-6.4213209,106.885539,2.0,1.0,84.0,48.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,800000000.0, Depok,-6.4213209,106.885539,2.0,1.0,96.0,71.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1020000000.0, Depok,-6.4213209,106.885539,2.0,1.0,86.0,50.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,945000000.0, Depok,-6.4213209,106.885539,2.0,1.0,105.0,60.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,1020000000.0, Depok,-6.4213209,106.885539,3.0,2.0,120.0,140.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,945000000.0, Depok,-6.4213209,106.885539,2.0,1.0,105.0,60.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1500000000.0, Depok,-6.4213209,106.885539,3.0,3.0,164.0,104.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,897000000.0, Depok,-6.4213209,106.885539,3.0,2.0,90.0,70.0,1,shm - sertifikat hak milik,0,0,2.0,baru,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,900000000.0, Depok,-6.4213209,106.885539,3.0,2.0,119.0,90.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1200000000.0, Depok,-6.4213209,106.885539,2.0,2.0,90.0,135.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,840000000.0, Depok,-6.4213209,106.885539,2.0,1.0,84.0,48.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,1200000000.0, Depok,-6.4213209,106.885539,2.0,3.0,98.0,78.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,1020000000.0, Depok,-6.4213209,106.885539,3.0,2.0,120.0,140.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1500000000.0, Depok,-6.4213209,106.885539,3.0,3.0,164.0,104.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,1300000000.0, Depok,-6.4213209,106.885539,3.0,3.0,220.0,180.0,2,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,1000000000.0, Depok,-6.4213209,106.885539,3.0,2.0,140.0,140.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,2,unfurnished,3500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1850000000.0, Depok,-6.4213209,106.885539,4.0,3.0,160.0,230.0,1,shm - sertifikat hak milik,1,1,2.0,bagus,1,semi furnished,3500.0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,1080000000.0, Depok,-6.3977255,106.8427795,2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,2280000000.0, Depok,-6.3977255,106.8427795,3.0,4.0,180.0,200.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,900000000.0, Depok,-6.3977255,106.8427795,3.0,2.0,119.0,90.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,900000000.0, Depok,-6.3977255,106.8427795,3.0,2.0,119.0,90.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,870000000.0, Depok,-6.3977255,106.8427795,3.0,2.0,71.0,61.0,2,shm - sertifikat hak milik,0,0,2.0,bagus,2,unfurnished,2200.0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1080000000.0, Depok,-6.3977255,106.8427795,2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1080000000.0, Depok,-6.3977255,106.8427795,2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,2280000000.0, Depok,-6.3977255,106.8427795,3.0,4.0,180.0,200.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1560000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,115.0,145.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,900000000.0, Depok,-6.3977255,106.8427795,2.0,2.0,90.0,45.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,1800000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,106.0,150.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,3500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,1800000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,106.0,150.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,3300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1800000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,106.0,150.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,3500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1800000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,106.0,150.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,2040000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,150.0,115.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,4200000000.0, Depok,-6.3977255,106.8427795,3.0,4.0,194.0,120.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,658000000.0, Depok,-6.3977255,106.8427795,2.0,2.0,55.0,55.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,2200.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,2280000000.0, Depok,-6.3977255,106.8427795,3.0,4.0,180.0,200.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,780000000.0, Depok,-6.3977255,106.8427795,3.0,1.0,98.0,68.0,1,hgb - hak guna bangunan,1,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1560000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,115.0,145.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,900000000.0, Depok,-6.3977255,106.8427795,2.0,2.0,90.0,45.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1560000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,115.0,145.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,900000000.0, Depok,-6.3977255,106.8427795,2.0,2.0,90.0,45.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,2040000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,150.0,115.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,900000000.0, Depok,-6.3977255,106.8427795,2.0,2.0,90.0,45.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,2280000000.0, Depok,-6.3977255,106.8427795,3.0,4.0,180.0,200.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,1560000000.0, Depok,-6.3977255,106.8427795,3.0,3.0,115.0,145.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,4200000000.0, Depok,-6.3977255,106.8427795,3.0,4.0,194.0,120.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,800000000.0, Depok,-6.3977255,106.8427795,3.0,2.0,70.0,68.0,2,shm - sertifikat hak milik,0,0,2.0,bagus sekali,2,unfurnished,2200.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,556000000.0, Depok,-6.3977255,106.8427795,2.0,2.0,55.0,55.0,0,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,651000000.0, Depok,-6.3977255,106.8427795,2.0,2.0,54.0,55.0,2,shm - sertifikat hak milik,0,0,2.0,baru,0,furnished,2200.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,995000000.0, Depok,-6.3977255,106.8427795,3.0,2.0,72.0,70.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1200000000.0, Depok,-6.3992555,106.7888555,3.0,3.0,120.0,100.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1200000000.0, Depok,-6.3992555,106.7888555,3.0,3.0,120.0,100.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1100000000.0, Depok,-6.3992555,106.7888555,3.0,4.0,72.0,105.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,485000000.0, Depok,-6.3992555,106.7888555,2.0,1.0,84.0,55.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1400000000.0, Depok,-6.332401,106.7907829,3.0,2.0,78.0,120.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1980000000.0, Depok,-6.332401,106.7907829,3.0,2.0,95.0,105.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1650000000.0, Depok,-6.332401,106.7907829,3.0,3.0,78.0,110.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,1680000000.0, Depok,-6.332401,106.7907829,3.0,2.0,152.0,88.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,750000000.0, Depok,-6.332401,106.7907829,1.0,1.0,72.0,43.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
